  0.00000000E+00     -0.4557048807543063E-09      0.2652376762275039E-18
  0.10000000E+01     -0.6057404572542808E-03      0.3669215015550020E-06
  0.20000000E+01     -0.3349703914783555E-01      0.1953193603406728E-01
  0.30000000E+01     -0.9879403943908976E-01      0.6532901624362936E-01
  0.40000000E+01     -0.1963668787916136E+00      0.1503706290331637E+00
  0.50000000E+01     -0.3262423348619247E+00      0.2936019225686358E+00
  0.60000000E+01     -0.4885722119694215E+00      0.5208372703757750E+00
  0.70000000E+01     -0.6826260790686602E+00      0.8626581222080688E+00
  0.80000000E+01     -0.9096326694988647E+00      0.1358871761903550E+01
  0.90000000E+01     -0.1168399795259795E+01      0.2051715484353416E+01
  0.10000000E+02     -0.1459657315144412E+01      0.2992539096916950E+01
  0.11000000E+02     -0.1783048605784158E+01      0.4238303233495093E+01
  0.12000000E+02     -0.2138846800323119E+01      0.5851872573068346E+01
  0.13000000E+02     -0.2526618043240446E+01      0.7899957151683711E+01
  0.14000000E+02     -0.2946484544447225E+01      0.1045871139001649E+02
  0.15000000E+02     -0.3398254828552954E+01      0.1360761749649566E+02
  0.16000000E+02     -0.3882739253412106E+01      0.1744014928952157E+02
  0.17000000E+02     -0.4398670666010319E+01      0.2204002234002016E+02
  0.18000000E+02     -0.4946667066749125E+01      0.2751187398636788E+02
  0.19000000E+02     -0.5526789999946867E+01      0.3396100410604549E+02
  0.20000000E+02     -0.6139830570027771E+01      0.4150940925198375E+02
  0.21000000E+02     -0.6784116163109356E+01      0.5025950617109135E+02
  0.22000000E+02     -0.7459781228043722E+01      0.6032918414387041E+02
  0.23000000E+02     -0.8168329986821300E+01      0.7187063636666356E+02
  0.24000000E+02     -0.8908798927984344E+01      0.8500882406576423E+02
  0.25000000E+02     -0.9680550453337229E+01      0.9987748697611202E+02
  0.26000000E+02     -0.1048497739098324E+02      0.1166392553366574E+03
  0.27000000E+02     -0.1132115616254893E+02      0.1354440079737896E+03
  0.28000000E+02     -0.1218848408737200E+02      0.1564219573112333E+03
  0.29000000E+02     -0.1308789577433375E+02      0.1797753567406094E+03
  0.30000000E+02     -0.1401730489684212E+02      0.2056075153016164E+03
  0.31000000E+02     -0.1498122621738099E+02      0.2342393937539545E+03
  0.32000000E+02     -0.1597548347496066E+02      0.2657160693896083E+03
  0.33000000E+02     -0.1700049280525053E+02      0.3002465419642610E+03
  0.34000000E+02     -0.1805713614336189E+02      0.3380377855566907E+03
  0.35000000E+02     -0.1914623779268193E+02      0.3793443791983067E+03
  0.36000000E+02     -0.2026635790810821E+02      0.4242909506760664E+03
  0.37000000E+02     -0.2141718609614609E+02      0.4730901081841156E+03
  0.38000000E+02     -0.2260304753462994E+02      0.5261609283842256E+03
  0.39000000E+02     -0.2381692994811939E+02      0.5833992901815947E+03
  0.40000000E+02     -0.2506237729742258E+02      0.6451892637028413E+03
  0.41000000E+02     -0.2633908719780307E+02      0.7117751007001738E+03
  0.42000000E+02     -0.2764724113389019E+02      0.7833651445989375E+03
  0.43000000E+02     -0.2898490497887770E+02      0.8601348816950947E+03
  0.44000000E+02     -0.3035410690792484E+02      0.9424123912730008E+03
  0.45000000E+02     -0.3175535049727286E+02      0.1030505278294636E+04
  0.46000000E+02     -0.3318632326330525E+02      0.1124517025581977E+04
  0.47000000E+02     -0.3464667822713132E+02      0.1224695497350207E+04
  0.48000000E+02     -0.3614059933121003E+02      0.1331586052220452E+04
  0.49000000E+02     -0.3766502168725915E+02      0.1445284082463987E+04
  0.50000000E+02     -0.3921923291343606E+02      0.1565989981203583E+04
  0.51000000E+02     -0.4080641614442550E+02      0.1694233591183306E+04
  0.52000000E+02     -0.4241831432563562E+02      0.1829644480232185E+04
  0.53000000E+02     -0.4406485474939888E+02      0.1973332313892450E+04
  0.54000000E+02     -0.4573932399707464E+02      0.2125002000004661E+04
  0.55000000E+02     -0.4744466156719118E+02      0.2285258437941633E+04
  0.56000000E+02     -0.4918029902302947E+02      0.2454346558919959E+04
  0.57000000E+02     -0.5094581613860993E+02      0.2632530898061184E+04
  0.58000000E+02     -0.5273910958006934E+02      0.2819899200819335E+04
  0.59000000E+02     -0.5456259647658018E+02      0.3016997095469746E+04
  0.60000000E+02     -0.5641667723488599E+02      0.3224263628741255E+04
  0.61000000E+02     -0.5830000452009930E+02      0.3441828839268366E+04
  0.62000000E+02     -0.6021280269034179E+02      0.3670052528829759E+04
  0.63000000E+02     -0.6215481493806062E+02      0.3909264199967462E+04
  0.64000000E+02     -0.6412767114521627E+02      0.4159996932624490E+04
  0.65000000E+02     -0.6613095082217623E+02      0.4422584310471227E+04
  0.66000000E+02     -0.6816194853482835E+02      0.4697027072668830E+04
  0.67000000E+02     -0.7022207304510941E+02      0.4983803114793729E+04
  0.68000000E+02     -0.7230849688330633E+02      0.5282857284251361E+04
  0.69000000E+02     -0.7442341490810328E+02      0.5594879276309016E+04
  0.70000000E+02     -0.7657308028155728E+02      0.5921261506141131E+04
  0.71000000E+02     -0.7874650926632354E+02      0.6260616780839541E+04
  0.72000000E+02     -0.8095130350786529E+02      0.6614490855173026E+04
  0.73000000E+02     -0.8317776858223957E+02      0.6981775737882030E+04
  0.74000000E+02     -0.8543729439081821E+02      0.7364583214007653E+04
  0.75000000E+02     -0.8772128134440487E+02      0.7761889325709772E+04
  0.76000000E+02     -0.9003667889927834E+02      0.8175341369638473E+04
  0.77000000E+02     -0.9237727445702301E+02      0.8604193702780758E+04
  0.78000000E+02     -0.9475332520309887E+02      0.9050766941584612E+04
  0.79000000E+02     -0.9714770556820990E+02      0.9512130204255087E+04
  0.80000000E+02     -0.9956831802693627E+02      0.9990234683771972E+04
  0.81000000E+02     -0.1020180193066249E+03      0.1048602925206776E+05
  0.82000000E+02     -0.1044981438580653E+03      0.1100023700914477E+05
  0.83000000E+02     -0.1070029928259757E+03      0.1153197451055311E+05
  0.84000000E+02     -0.1095357212508890E+03      0.1208245660964233E+05
  0.85000000E+02     -0.1120967940959179E+03      0.1265218010031706E+05
  0.86000000E+02     -0.1146800664829568E+03      0.1324003209232486E+05
  0.87000000E+02     -0.1172894683271945E+03      0.1384739814998800E+05
  0.88000000E+02     -0.1199299109952849E+03      0.1447582989528859E+05
  0.89000000E+02     -0.1225965382440065E+03      0.1512471440421057E+05
  0.90000000E+02     -0.1252837983349005E+03      0.1579290420524550E+05
  0.91000000E+02     -0.1279998632862899E+03      0.1648294148882986E+05
  0.92000000E+02     -0.1307425221532513E+03      0.1719476538514120E+05
  0.93000000E+02     -0.1335130755704782E+03      0.1792902915687913E+05
  0.94000000E+02     -0.1363075150639800E+03      0.1868518110659030E+05
  0.95000000E+02     -0.1391196078350367E+03      0.1946183756993489E+05
  0.96000000E+02     -0.1419656549885691E+03      0.2026400413989614E+05
  0.97000000E+02     -0.1448352828650222E+03      0.2108917635435481E+05
  0.98000000E+02     -0.1477299940638032E+03      0.2193821508062514E+05
  0.99000000E+02     -0.1506495207558363E+03      0.2281148554599707E+05
  0.10000000E+03     -0.1535938880348800E+03      0.2370945959241056E+05
  0.10100000E+03     -0.1565566098435879E+03      0.2463051782115940E+05
  0.10200000E+03     -0.1595510065399951E+03      0.2557928045995677E+05
  0.10300000E+03     -0.1625633984738740E+03      0.2655180742899572E+05
  0.10400000E+03     -0.1656050403673094E+03      0.2755213456784262E+05
  0.10500000E+03     -0.1686740877705246E+03      0.2858021871695080E+05
  0.10600000E+03     -0.1717608173600513E+03      0.2963314037711913E+05
  0.10700000E+03     -0.1748766574921755E+03      0.3071549695679585E+05
  0.10800000E+03     -0.1780081914238483E+03      0.3182279123410271E+05
  0.10900000E+03     -0.1811714299843476E+03      0.3296112212800622E+05
  0.11000000E+03     -0.1843661634023888E+03      0.3413112619013187E+05
  0.11100000E+03     -0.1875748079460201E+03      0.3532665773295362E+05
  0.11200000E+03     -0.1908075716860700E+03      0.3655205771213234E+05
  0.11300000E+03     -0.1940602094006971E+03      0.3780600319650591E+05
  0.11400000E+03     -0.1973362214290605E+03      0.3909029611579927E+05
  0.11500000E+03     -0.2006369780483475E+03      0.4040599129213665E+05
  0.11600000E+03     -0.2039644926837070E+03      0.4175442511966216E+05
  0.11700000E+03     -0.2073131242572584E+03      0.4313384440030255E+05
  0.11800000E+03     -0.2106801731245087E+03      0.4454330993823362E+05
  0.11900000E+03     -0.2140784888031361E+03      0.4598899720907312E+05
  0.12000000E+03     -0.2174910594151895E+03      0.4746378310971402E+05
  0.12100000E+03     -0.2209368367236439E+03      0.4897653104503923E+05
  0.12200000E+03     -0.2243939332894066E+03      0.5051819620368798E+05
  0.12300000E+03     -0.2278767929365637E+03      0.5209549945645512E+05
  0.12400000E+03     -0.2313722740110069E+03      0.5370290118112059E+05
  0.12500000E+03     -0.2348974985763295E+03      0.5534866659686914E+05
  0.12600000E+03     -0.2384566054641072E+03      0.5703549233878707E+05
  0.12700000E+03     -0.2420302412555646E+03      0.5875465158490241E+05
  0.12800000E+03     -0.2456205601264232E+03      0.6050741401154103E+05
  0.12900000E+03     -0.2492443103710226E+03      0.6230274452209723E+05
  0.13000000E+03     -0.2528724356330847E+03      0.6412624758380875E+05
  0.13100000E+03     -0.2565309814576411E+03      0.6599184909536749E+05
  0.13200000E+03     -0.2602071480306803E+03      0.6789343850472312E+05
  0.13300000E+03     -0.2639134061683258E+03      0.6983790743841302E+05
  0.13400000E+03     -0.2676296368708059E+03      0.7181494337249716E+05
  0.13500000E+03     -0.2713777715362134E+03      0.7383698606858651E+05
  0.13600000E+03     -0.2751440712763368E+03      0.7589724017600967E+05
  0.13700000E+03     -0.2789133196962268E+03      0.7798730809328455E+05
  0.13800000E+03     -0.2827254494146759E+03      0.8013014094029670E+05
  0.13900000E+03     -0.2865571736371336E+03      0.8231329341642928E+05
  0.14000000E+03     -0.2904031807477228E+03      0.8453385245585117E+05
  0.14100000E+03     -0.2942756230905588E+03      0.8679963963350710E+05
  0.14200000E+03     -0.2981590136237050E+03      0.8910192941669650E+05
  0.14300000E+03     -0.3020777063680446E+03      0.9145557769582230E+05
  0.14400000E+03     -0.3060071734925897E+03      0.9384651137009890E+05
  0.14500000E+03     -0.3099611565828116E+03      0.9628369603347490E+05
  0.14600000E+03     -0.3139313897864250E+03      0.9876224723460914E+05
  0.14700000E+03     -0.3179116321597410E+03      0.1012784421625505E+06
  0.14800000E+03     -0.3219256603099078E+03      0.1038483460942101E+06
  0.14900000E+03     -0.3259602936370816E+03      0.1064635971396159E+06
  0.15000000E+03     -0.3300076764649567E+03      0.1091202037901242E+06
  0.15100000E+03     -0.3340823827228665E+03      0.1118277121377779E+06
  0.15200000E+03     -0.3381997233391958E+03      0.1145970116246560E+06
  0.15300000E+03     -0.3423134453454780E+03      0.1173976746118578E+06
  0.15400000E+03     -0.3464417496003689E+03      0.1202423582801715E+06
